titolo,link,data,giornale,raw_pred,bias,reason
"I prigionieri palestinesi, festa nei Territori, bandiere di Hamas per gli scarcerati",https://www.corriere.it/esteri/23_novembre_24/festa-territori-bandiere-hamas-gli-scarcerati-b7f84acc-8b0d-11ee-b494-38fb28166ce6.shtml,2023-11-24,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle celebrazioni dei palestinesi senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle celebrazioni dei palestinesi senza considerare il contesto più ampio del conflitto.
A casa dei familiari della palestinese Israa. «Tornerà libera  senza festeggiamenti»,https://www.corriere.it/esteri/23_novembre_22/a-casa-familiari-palestinese-israa-tornera-libera-senza-festeggiamenti-a8ffccd2-8975-11ee-8f3e-c26e333d742e.shtml,2023-11-22,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle aspettative della liberazione della palestinese Israa senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sulle aspettative della liberazione della palestinese Israa senza mostrare un bias a favore di Israele.
"Minorenni e donne, non miliziani di Hamas: chi sono i detenuti palestinesi che saranno scambiati con gli ostaggi israeliani ",https://www.corriere.it/esteri/23_novembre_22/minorenni-donne-non-miliziani-hamas-chi-sono-detenuti-che-saranno-scambiati-6fe44448-88b5-11ee-814b-bd611eb55d4a.shtml,2023-11-22,Corriere della sera,"{""reason"": ""L'articolo mette in luce il lato umano dei detenuti palestinesi, senza giustificare le azioni di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo mette in luce il lato umano dei detenuti palestinesi, senza giustificare le azioni di Hamas."
La rabbia di Hanan Ashrawi: «L’occupazione israeliana ha ucciso il processo di pace»,https://www.corriere.it/esteri/23_novembre_19/hanan-ashrawi-intervista-occupazione-israeliana-processo-pace-dc3b4370-86a9-11ee-8c3d-6f700147e3a9.shtml,2023-11-19,Corriere della sera,"{""reason"": ""L'articolo critica l'occupazione israeliana senza giustificare le comportamenti di Hamas."", ""bias"":""no_bias""}uu",no_bias,L'articolo critica l'occupazione israeliana senza giustificare le comportamenti di Hamas.
Il Papa vedrà le famiglie di ostaggi israeliani e di abitanti di Gaza,https://www.corriere.it/esteri/vaticano-news/23_novembre_17/papa-vedra-famiglie-ostaggi-israeliani-abitanti-gaza-c8de0a68-857f-11ee-b89b-1358166ec0cb.shtml,2023-11-17,Corriere della sera,"{""reason"": ""L'articolo evidenzia la preoccupazione del Papa per entrambe le parti coinvolte nel conflitto, senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia la preoccupazione del Papa per entrambe le parti coinvolte nel conflitto, senza mostrare un bias a favore di Israele."
"Porto di Salerno, presidio contro la nave israeliana della Zim: blocco all'ingresso dello scalo il 17 novembre",https://salerno.corriere.it/notizie/cronaca/23_novembre_15/porto-di-salerno-presidio-contro-la-nave-israeliana-della-zim-blocco-all-ingresso-scalo-il-17-novembre-3e7bb326-dc5e-4e37-9e16-8bc9ffa1fxlk.shtml,2023-11-15,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sull'opposizione alla nave israeliana senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sull'opposizione alla nave israeliana senza considerare il contesto più ampio del conflitto.
L’appello contro le università israeliane che divide docenti e ricercatori italiani,https://www.corriere.it/scuola/universita/23_novembre_12/appello-contro-universita-israeliane-che-divide-docenti-ricercatori-italiani-b052c5fe-8185-11ee-ae28-500b91b778b3.shtml,2023-11-12,Corriere della sera,"{""reason"": ""L'articolo sembra affrontare una questione controversa senza prendere una posizione definita a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra affrontare una questione controversa senza prendere una posizione definita a favore di Israele.
«Voglio vendicare le morti nel conflitto israelo-palestinese» e distrugge crocifissi in chiesa: 23enne espulso,https://video.corriere.it/torino/-voglio-vendicare-le-morti-nel-conflitto-israelo-palestinese-e-distrugge-crocifissi-in-chiesa-23enne-espulso/9e6fd0b8-65d5-4be0-ab1b-7b9fc12ecxlk,2023-11-10,Corriere della sera,"{""reason"": ""L'articolo non tratta direttamente delle azioni di Israele o Hamas nel conflitto israelo-palestinese, ma di un individuo che ha compiuto atti vandalici in chiesa."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non tratta direttamente delle azioni di Israele o Hamas nel conflitto israelo-palestinese, ma di un individuo che ha compiuto atti vandalici in chiesa."
«La simpatia per i palestinesi di Gaza non giustifica la mancanza di empatia per gli israeliani innocenti»,https://www.corriere.it/esteri/23_novembre_10/simpatia-palestinesi-gaza-non-giustifica-mancanza-empatia-gli-israeliani-innocenti-8dbced26-7faa-11ee-ac1f-c583414f2aa2.shtml,2023-11-10,Corriere della sera,"{""reason"": ""L'articolo sembra equilibrato nel sottolineare la necessità di empatia per entrambe le parti coinvolte nel conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra equilibrato nel sottolineare la necessità di empatia per entrambe le parti coinvolte nel conflitto.
"Ostaggi israeliani, Cia e Mossad trattano con il Qatar. E la Casa Bianca ottiene pause di 4 ore per le evacuazioni",https://www.corriere.it/esteri/23_novembre_10/ostaggi-israeliani-cia-mossad-qatar-b198dbdc-7f42-11ee-962f-d187f7a87ff1.shtml,2023-11-10,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni di supporto a Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni di supporto a Israele senza considerare il contesto più ampio del conflitto.
Invasione di campo con la bandiera palestinese nel match di Champions League,https://video.corriere.it/video-virali/invasione-campo-la-bandiera-palestinese-match-champions-league/9d5467fa-7f14-11ee-962f-d187f7a87ff1,2023-11-09,Corriere della sera,"{""reason"": ""L'articolo non tratta direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non tratta direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."
«Sapevano in anticipo dell’attentato?»: il report israeliano e i dubbi  sui 4 fotografi freelance presenti al massacro di Hamas,https://www.corriere.it/esteri/23_novembre_09/perche-quattro-giornalisti-freelance-erano-presenti-massacro-hamas-7-ottobre-561db258-7f08-11ee-962f-d187f7a87ff1.shtml,2023-11-09,Corriere della sera,"{""reason"": ""L'articolo solleva dubbi e domande sul coinvolgimento di Israele nell'attentato, senza prendere una posizione definitiva."", ""bias"":""no_bias""}uu",no_bias,"L'articolo solleva dubbi e domande sul coinvolgimento di Israele nell'attentato, senza prendere una posizione definitiva."
"L’ex 007 del Mossad israeliano: «Così si blocca il denaro che arriva a Hamas». Sono 2,6 miliardi l’anno",https://www.corriere.it/esteri/23_novembre_09/ex-007-mossad-israeliano-cosi-si-blocca-denaro-che-arriva-hamas-sono-26-miliardi-l-anno-0f902e7e-7ee5-11ee-962f-d187f7a87ff1.shtml,2023-11-09,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni di Israele per contrastare il finanziamento di Hamas, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sulle azioni di Israele per contrastare il finanziamento di Hamas, senza considerare il contesto più ampio del conflitto."
Così i soldati israeliani individuano i tunnel di Hamas a Gaza e li fanno saltare in aria: il video,https://video.corriere.it/esteri/gaza-cosi-soldati-israeliani-individuano-tunnel-hamas-li-fanno-saltare-aria-video/8c6f4750-7e17-11ee-b4e1-753cfb3840d0,2023-11-08,Corriere della sera,"{""reason"": ""L'articolo sembra enfatizzare l'operato positivo delle forze israeliane senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare l'operato positivo delle forze israeliane senza considerare il contesto più ampio del conflitto.
Il premier palestinese Shtayyeh  in lacrime per i bimbi uccisi a Gaza,https://video.corriere.it/esteri/premier-palestinese-lacrime-bimbi-uccisi-gaza/525b3f26-7c9e-11ee-90f0-2d45ce928adc,2023-11-06,Corriere della sera,"{""reason"": ""L'articolo evidenzia il dolore del premier palestinese per le vittime civili, senza giustificare le azioni di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia il dolore del premier palestinese per le vittime civili, senza giustificare le azioni di Hamas."
"Gaza, miliziani contro tank: le tecniche di combattimento di Hamas e le contromisure israeliane",https://www.corriere.it/esteri/23_novembre_05/gaza-miliziani-contro-tank-tecniche-combattimento-hamas-contromisure-israeliane-fdef8e1a-7c02-11ee-8eea-fc9ff09b1145.shtml,2023-11-05,Corriere della sera,"{""reason"": ""L'articolo analizza le tattiche di combattimento di entrambe le parti senza prendere una posizione di parte."", ""bias"":""no_bias""}uu",no_bias,L'articolo analizza le tattiche di combattimento di entrambe le parti senza prendere una posizione di parte.
"Lo sfogo del giornalista palestinese che annuncia la morte del collega: «Siamo esausti, non ce la facciamo più»",https://video.corriere.it/esteri/sfogo-giornalista-palestinese-che-annuncia-morte-collega-siamo-esausti-non-ce-facciamo-piu/580f7418-7b2d-11ee-a74c-7ca670ad1bbe,2023-11-04,Corriere della sera,"{""reason"": ""L'articolo evidenzia il punto di vista e le emozioni dei palestinesi senza giustificare le azioni di Hamas."", ""bias"":""no_bias""}uu",no_bias,L'articolo evidenzia il punto di vista e le emozioni dei palestinesi senza giustificare le azioni di Hamas.
"Gaza, raid israeliano all’ospedale Shifa, colpita ambulanza. L’esercito: «Hamas le usa per spostarsi». Gli Usa: «Ritardi nelle evacuazioni a Rafah, miliziani tra i feriti»",https://www.corriere.it/esteri/23_novembre_04/gaza-raid-israeliano-ospedale-ambulanza-61a1f44e-7af4-11ee-a74c-7ca670ad1bbe.shtml,2023-11-04,Corriere della sera,"{""reason"": ""L'articolo sembra giustificare l'attacco israeliano sostenendo che Hamas usi le ambulanze per fini militari, senza considerare il rispetto del diritto umanitario internazionale."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra giustificare l'attacco israeliano sostenendo che Hamas usi le ambulanze per fini militari, senza considerare il rispetto del diritto umanitario internazionale."
Il ministro della Difesa israeliano Gallant: “Imponiamo assedio completo su Gaza”,https://video.corriere.it/esteri/ministro-difesa-israeliano-gallant-imponiamo-assedio-completo-gaza/ed86ac62-7a30-11ee-b53e-9ce47cd2f4d8,2023-11-03,Corriere della sera,"{""reason"": ""L'affermazione del ministro della Difesa israeliano non viene contestualizzata o critica, ma presentata in modo neutrale."", ""bias"":""no_bias""}uu",no_bias,"L'affermazione del ministro della Difesa israeliano non viene contestualizzata o critica, ma presentata in modo neutrale."
La Normale di Pisa attende una dottoranda palestinese bloccata a Gaza: «Al lavoro per farla arrivare qua»,https://corrierefiorentino.corriere.it/notizie/cronaca/23_novembre_02/la-normale-di-pisa-attende-una-dottoranda-palestinese-bloccata-a-gaza-al-lavoro-per-farla-arrivare-qua-067a3d60-4005-4a5f-8bf8-94dd59e9dxlk.shtml,2023-11-02,Corriere della sera,"{""reason"": ""L'articolo evidenzia un gesto di solidarietà verso una dottoranda palestinese bloccata a Gaza, senza mostrare un bias a favore di Israele o di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia un gesto di solidarietà verso una dottoranda palestinese bloccata a Gaza, senza mostrare un bias a favore di Israele o di Hamas."
"Tra i soldati israeliani: «Ora non c’è spazio per piangere i caduti, dobbiamo combattere: o noi o loro»",https://www.corriere.it/esteri/23_novembre_02/soldati-israeliani-022daba2-78f6-11ee-aff5-068371709f9d.shtml,2023-11-02,Corriere della sera,"{""reason"": ""L'articolo presenta un punto di vista molto parziale e bellicoso, senza considerare la complessità del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo presenta un punto di vista molto parziale e bellicoso, senza considerare la complessità del conflitto."
"Lucca Comics 2023, al via tra pioggia e polemiche. Giani: «Inopportuno il patrocinio israeliano»",https://corrierefiorentino.corriere.it/notizie/cronaca/23_novembre_01/il-primo-giorno-del-lucca-comics-tra-pioggia-e-medio-oriente-br-tajani-zerocalcare-assente-l-arte-non-va-politicizzata-825d2fad-5667-4e91-bb73-ab1d3f1ebxlk.shtml,2023-11-01,Corriere della sera,"{""reason"": ""Il focus dell'articolo è sulle polemiche riguardanti il patrocinio israeliano, senza approfondire le azioni di Israele nel conflitto."", ""bias"":""no_bias""}uu",no_bias,"Il focus dell'articolo è sulle polemiche riguardanti il patrocinio israeliano, senza approfondire le azioni di Israele nel conflitto."
Il campo profughi di Jabalia è ridotto ad un ammasso di macerie: il cratere lasciato dai raid israeliani,https://video.corriere.it/esteri/campo-profughi-jabalia-ridotto-ad-ammasso-macerie-cratere-lasciato-raid-israeliani/d9ce9a6c-780b-11ee-9c2e-f70519f46617,2023-10-31,Corriere della sera,"{""reason"": ""L'articolo evidenzia solo i danni causati da Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo evidenzia solo i danni causati da Israele senza considerare il contesto più ampio del conflitto.
L’ambasciatore israeliano all’Onu: «Indosseremo questa stella gialla finché non condannerete la atrocità di Hamas»,https://video.corriere.it/esteri/ambasciatore-israeliano-all-onu-indosseremo-questa-stella-gialla-finche-non-condannerete-atrocita-hamas/8057af02-77ff-11ee-9c2e-f70519f46617,2023-10-31,Corriere della sera,"{""reason"": ""L'articolo sembra giustificare l'azione di Israele dipingendo Hamas come l'unico responsabile delle atrocità."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra giustificare l'azione di Israele dipingendo Hamas come l'unico responsabile delle atrocità.
Chi è Itamar Ben-Gvir: il ministro-agitatore israeliano che distribuisce le armi (e irrita gli Usa),https://www.corriere.it/esteri/23_ottobre_30/chi-itamar-ben-gvir-ministro-agitatore-israeliano-che-distribuisce-armi-irrita-usa-7909fd54-7764-11ee-9b27-58862827e9ef.shtml,2023-10-30,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni provocatorie di Itamar Ben-Gvir senza giustificarle o condannarle in modo parziale."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sulle azioni provocatorie di Itamar Ben-Gvir senza giustificarle o condannarle in modo parziale.
"Scontri in Cisgiordania, 4 i palestinesi uccisi in un raid israeliano a Jenin ",https://video.corriere.it/esteri/scontri-cisgiordania-4-palestinesi-uccisi-un-raid-israeliano-jenin/3f721972-76f2-11ee-9b27-58862827e9ef,2023-10-30,Corriere della sera,"{""reason"": ""Viene riportata solo la versione degli eventi che riguarda le vittime palestinesi, senza considerare il contesto o la motivazione delle azioni israeliane."", ""bias"":""no_bias""}uu",no_bias,"Viene riportata solo la versione degli eventi che riguarda le vittime palestinesi, senza considerare il contesto o la motivazione delle azioni israeliane."
Gli ostaggi di Hamas e i 6 mila detenuti: chi c’è nelle carceri israeliane ,https://www.corriere.it/esteri/23_ottobre_30/chi-carceri-israeliane-ostaggi-hamas-detenuti-c11fece2-769d-11ee-97ac-bb749494f7ad.shtml,2023-10-30,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni di Hamas e sui detenuti palestinesi senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni di Hamas e sui detenuti palestinesi senza considerare il contesto più ampio del conflitto.
